Store,SKU,Week,Sales Units
ST175,SK18148,W26,63
ST175,SK18148,W30,11
ST175,SK18148,W35,38
ST175,SK18148,W40,173
ST175,SK18148,W52,160
ST175,SK18224,W02,162
ST175,SK18224,W09,115
ST175,SK18224,W15,182
ST175,SK18224,W17,74
ST175,SK18224,W23,58
ST175,SK18224,W29,69
ST175,SK18224,W30,29
ST175,SK18224,W38,49
ST175,SK18224,W39,108
ST175,SK18224,W42,1
ST175,SK18224,W47,129
ST175,SK18224,W50,110
ST175,SK18224,W51,12
ST175,SK18623,W25,139
ST175,SK18623,W31,0
ST175,SK18623,W39,102
ST175,SK18623,W42,53
ST175,SK18623,W48,117
ST175,SK18623,W50,19
ST175,SK18623,W51,46
ST175,SK18665,W03,173
ST175,SK18665,W06,149
ST175,SK18665,W09,68
ST175,SK18665,W10,84
ST175,SK18665,W19,112
ST175,SK18665,W21,20
ST175,SK18665,W23,174
ST175,SK18665,W24,108
ST175,SK18665,W28,136
ST175,SK18665,W31,173
ST175,SK18665,W41,93
ST175,SK18665,W49,176
ST175,SK18753,W01,145
ST175,SK18753,W03,50
ST175,SK18753,W07,112
ST175,SK18753,W17,45
ST175,SK18753,W18,182
ST175,SK18753,W21,158
ST175,SK18753,W24,164
ST175,SK18753,W33,118
ST175,SK18753,W38,4
ST175,SK18753,W40,168
ST175,SK18753,W41,109
ST175,SK18753,W42,8
ST175,SK18753,W45,58
ST175,SK18791,W01,66
ST175,SK18791,W04,127
ST175,SK18791,W07,127
ST175,SK18791,W08,197
ST175,SK18791,W13,26
ST175,SK18791,W14,110
ST175,SK18791,W29,119
ST175,SK18791,W39,56
ST175,SK18791,W51,50
ST175,SK18791,W52,140
ST175,SK19521,W02,150
ST175,SK19521,W03,54
ST175,SK19521,W25,187
ST175,SK19521,W37,104
ST175,SK19521,W41,28
ST175,SK19521,W43,187
ST175,SK19521,W44,86
ST175,SK19521,W47,19
ST175,SK19547,W02,12
ST175,SK19547,W03,83
ST175,SK19547,W05,106
ST175,SK19547,W10,187
ST175,SK19547,W13,2
ST175,SK19547,W14,16
ST175,SK19547,W18,179
ST175,SK19547,W19,189
ST175,SK19547,W23,31
ST175,SK19547,W24,7
ST175,SK19547,W27,71
ST175,SK19547,W29,148
ST175,SK19547,W37,75
ST175,SK19547,W39,11
ST175,SK19547,W41,139
ST175,SK19547,W42,133
ST175,SK19547,W44,121
ST175,SK19857,W03,50
ST175,SK19857,W05,67
ST175,SK19857,W06,190
ST175,SK19857,W11,58
ST175,SK19857,W24,34
ST175,SK19857,W27,132
ST175,SK19857,W32,63
ST175,SK19857,W39,97
ST175,SK19857,W41,118
ST175,SK19857,W49,190
ST176,SK00158,W01,15
ST176,SK00158,W07,154
ST176,SK00158,W18,180
ST176,SK00158,W31,88
ST176,SK00158,W34,10
ST176,SK00158,W42,112
ST176,SK00158,W43,146
ST176,SK00158,W49,113
ST176,SK00269,W01,35
ST176,SK00269,W15,75
ST176,SK00269,W18,167
ST176,SK00269,W25,170
ST176,SK00269,W28,130
ST176,SK00269,W32,74
ST176,SK00269,W33,131
ST176,SK00269,W41,184
ST176,SK00269,W46,4
ST176,SK00269,W48,151
ST176,SK00269,W49,139
ST176,SK00300,W03,132
ST176,SK00300,W08,110
ST176,SK00300,W12,133
ST176,SK00300,W13,117
ST176,SK00300,W16,24
ST176,SK00300,W18,155
ST176,SK00300,W22,159
ST176,SK00300,W29,182
ST176,SK00300,W30,115
ST176,SK00300,W32,48
ST176,SK00300,W41,82
ST176,SK00300,W46,82
ST176,SK00304,W24,50
ST176,SK00304,W29,127
ST176,SK00304,W34,158
ST176,SK00304,W49,122
ST176,SK00766,W01,116
ST176,SK00766,W12,81
ST176,SK00766,W20,100
ST176,SK00766,W22,77
ST176,SK00766,W25,133
ST176,SK00766,W26,86
ST176,SK00766,W30,81
ST176,SK00766,W33,92
ST176,SK00766,W39,158
ST176,SK00766,W40,79
ST176,SK00766,W42,37
ST176,SK00766,W47,199
ST176,SK00786,W02,130
ST176,SK00786,W16,26
ST176,SK00786,W17,178
ST176,SK00786,W22,133
ST176,SK00786,W29,32
ST176,SK00786,W31,158
ST176,SK00786,W33,148
ST176,SK00786,W41,16
ST176,SK00786,W44,97
ST176,SK00786,W46,22
ST176,SK00786,W52,24
ST176,SK00960,W01,103
ST176,SK00960,W03,127
ST176,SK00960,W08,190
ST176,SK00960,W13,25
ST176,SK00960,W20,196
ST176,SK00960,W37,161
ST176,SK00960,W39,124
ST176,SK00960,W43,52
ST176,SK00960,W44,83
ST176,SK00960,W46,18
ST176,SK00960,W51,175
ST176,SK01183,W02,36
ST176,SK01183,W05,172
ST176,SK01183,W29,40
ST176,SK01183,W32,19
ST176,SK01183,W33,55
ST176,SK01183,W41,34
ST176,SK01183,W43,155
ST176,SK01183,W50,21
ST176,SK01189,W02,178
ST176,SK01189,W03,167
ST176,SK01189,W04,49
ST176,SK01189,W08,142
ST176,SK01189,W09,79
ST176,SK01189,W11,184
ST176,SK01189,W19,65
ST176,SK01189,W22,180
ST176,SK01189,W24,175
ST176,SK01189,W35,169
ST176,SK01189,W36,41
ST176,SK01189,W39,110
ST176,SK01189,W43,175
ST176,SK01193,W02,156
ST176,SK01193,W04,164
ST176,SK01193,W21,30
ST176,SK01193,W23,103
ST176,SK01193,W29,153
ST176,SK01193,W31,63
ST176,SK01193,W35,9
ST176,SK01193,W36,153
ST176,SK01193,W41,73
ST176,SK01193,W51,115
ST176,SK01249,W05,127
ST176,SK01249,W10,62
ST176,SK01249,W16,16
ST176,SK01249,W25,100
ST176,SK01249,W31,13
ST176,SK01249,W36,161
ST176,SK01249,W40,51
ST176,SK01249,W44,173
ST176,SK01249,W47,194
ST176,SK01319,W03,91
ST176,SK01319,W04,160
ST176,SK01319,W08,140
ST176,SK01319,W09,61
ST176,SK01319,W10,83
ST176,SK01319,W14,161
ST176,SK01319,W15,152
ST176,SK01319,W16,40
ST176,SK01319,W24,49
ST176,SK01319,W26,148
ST176,SK01319,W29,80
ST176,SK01319,W32,29
ST176,SK01319,W43,123
ST176,SK01319,W45,176
ST176,SK01319,W48,83
ST176,SK01319,W51,151
ST176,SK01349,W01,31
ST176,SK01349,W06,150
ST176,SK01349,W07,108
ST176,SK01349,W13,18
ST176,SK01349,W16,83
ST176,SK01349,W48,83
ST176,SK01349,W49,0
ST176,SK01549,W01,154
ST176,SK01549,W09,43
ST176,SK01549,W12,30
ST176,SK01549,W18,15
ST176,SK01549,W19,69
ST176,SK01549,W38,8
ST176,SK01549,W42,104
ST176,SK01549,W49,158
ST176,SK01566,W01,149
ST176,SK01566,W03,153
ST176,SK01566,W06,195
ST176,SK01566,W09,91
ST176,SK01566,W10,30
ST176,SK01566,W27,66
ST176,SK01566,W28,81
ST176,SK01566,W40,117
ST176,SK01566,W48,55
ST176,SK01566,W52,114
ST176,SK01642,W02,117
ST176,SK01642,W04,110
ST176,SK01642,W11,99
ST176,SK01642,W13,194
ST176,SK01642,W26,125
ST176,SK01642,W29,60
ST176,SK01642,W31,182
ST176,SK01642,W35,148
ST176,SK01642,W43,198
ST176,SK01642,W44,96
ST176,SK01642,W45,96
ST176,SK01733,W02,120
ST176,SK01733,W03,63
ST176,SK01733,W05,149
ST176,SK01733,W09,56
ST176,SK01733,W10,80
ST176,SK01733,W22,183
ST176,SK01733,W31,114
ST176,SK01733,W38,71
ST176,SK01733,W41,64
ST176,SK01733,W43,118
ST176,SK01896,W02,168
ST176,SK01896,W07,86
ST176,SK01896,W18,20
ST176,SK01896,W23,186
ST176,SK01896,W25,165
ST176,SK01896,W30,137
ST176,SK01896,W38,79
ST176,SK01896,W39,111
ST176,SK01927,W05,173
ST176,SK01927,W19,1
ST176,SK01927,W23,158
ST176,SK01950,W09,154
ST176,SK01950,W25,167
ST176,SK01950,W31,113
ST176,SK01950,W38,57
ST176,SK01950,W42,135
ST176,SK01950,W45,20
ST176,SK01950,W46,50
ST176,SK01950,W48,194
ST176,SK02029,W03,68
ST176,SK02029,W06,146
ST176,SK02029,W12,138
ST176,SK02029,W13,26
ST176,SK02029,W15,112
ST176,SK02029,W26,94
ST176,SK02029,W31,131
ST176,SK02029,W35,70
ST176,SK02029,W42,199
ST176,SK02029,W43,0
ST176,SK02029,W47,87
ST176,SK02429,W09,102
ST176,SK02429,W11,119
ST176,SK02429,W13,27
ST176,SK02429,W14,135
ST176,SK02429,W18,121
ST176,SK02429,W22,159
ST176,SK02429,W27,99
ST176,SK02429,W29,37
ST176,SK02429,W33,190
ST176,SK02429,W36,109
ST176,SK02429,W39,57
ST176,SK02429,W43,153
ST176,SK02429,W46,161
ST176,SK02429,W49,131
ST176,SK02448,W02,100
ST176,SK02448,W06,142
ST176,SK02448,W19,47
ST176,SK02448,W26,29
ST176,SK02448,W31,102
ST176,SK02448,W32,93
ST176,SK02448,W40,113
ST176,SK02448,W45,154
ST176,SK02448,W48,47
ST176,SK02448,W49,179
ST176,SK02448,W50,92
ST176,SK02562,W02,26
ST176,SK02562,W03,199
ST176,SK02562,W14,95
ST176,SK02562,W16,51
ST176,SK02562,W19,130
ST176,SK02562,W26,58
ST176,SK02562,W42,54
ST176,SK02562,W45,19
ST176,SK02562,W47,51
ST176,SK02562,W50,3
ST176,SK02642,W10,45
ST176,SK02642,W21,181
ST176,SK02642,W22,102
ST176,SK02642,W30,24
ST176,SK02642,W43,11
ST176,SK02642,W45,88
ST176,SK02642,W50,166
ST176,SK02642,W51,12
ST176,SK02642,W52,42
ST176,SK02768,W04,0
ST176,SK02768,W06,57
ST176,SK02768,W17,50
ST176,SK02768,W20,126
ST176,SK02768,W33,80
ST176,SK02768,W37,27
ST176,SK02805,W08,76
ST176,SK02805,W10,91
ST176,SK02805,W17,173
ST176,SK02805,W19,55
ST176,SK02805,W28,150
ST176,SK02805,W29,38
ST176,SK02805,W30,105
ST176,SK02805,W34,30
ST176,SK02805,W36,198
ST176,SK02805,W37,139
ST176,SK02805,W49,140
ST176,SK02805,W50,38
ST176,SK02805,W52,69
ST176,SK02904,W01,113
ST176,SK02904,W03,130
ST176,SK02904,W07,100
ST176,SK02904,W30,194
ST176,SK02904,W42,35
ST176,SK02904,W43,113
ST176,SK02904,W44,115
ST176,SK02904,W51,113
ST176,SK03182,W02,10
ST176,SK03182,W10,100
ST176,SK03182,W14,183
ST176,SK03182,W15,162
ST176,SK03182,W20,179
ST176,SK03182,W23,15
ST176,SK03182,W33,107
ST176,SK03182,W45,141
ST176,SK03289,W02,102
ST176,SK03289,W03,19
ST176,SK03289,W17,189
ST176,SK03289,W27,99
ST176,SK03289,W28,52
ST176,SK03289,W47,96
ST176,SK03348,W04,79
ST176,SK03348,W07,200
ST176,SK03348,W11,196
ST176,SK03348,W13,143
ST176,SK03348,W16,48
ST176,SK03348,W17,126
ST176,SK03348,W19,133
ST176,SK03348,W22,65
ST176,SK03348,W25,142
ST176,SK03348,W37,163
ST176,SK03348,W43,109
ST176,SK03348,W44,189
ST176,SK03348,W45,123
ST176,SK03348,W49,51
ST176,SK03348,W50,102
ST176,SK03569,W08,171
ST176,SK03569,W10,74
ST176,SK03569,W15,140
ST176,SK03569,W17,93
ST176,SK03569,W21,115
ST176,SK03569,W22,145
ST176,SK03569,W27,31
ST176,SK03569,W34,13
ST176,SK03569,W35,191
ST176,SK03569,W41,116
ST176,SK03569,W51,18
ST176,SK03572,W07,18
ST176,SK03572,W11,143
ST176,SK03572,W25,58
ST176,SK03572,W30,162
ST176,SK03572,W41,182
ST176,SK03572,W43,52
ST176,SK03572,W49,165
ST176,SK03572,W51,167
ST176,SK03636,W01,192
ST176,SK03636,W02,122
ST176,SK03636,W03,181
ST176,SK03636,W08,12
ST176,SK03636,W12,140
ST176,SK03636,W24,187
ST176,SK03636,W26,73
ST176,SK03636,W29,45
ST176,SK03636,W30,174
ST176,SK03636,W31,180
ST176,SK03636,W32,13
ST176,SK03636,W34,88
ST176,SK03636,W36,85
ST176,SK03636,W42,67
ST176,SK03636,W44,85
ST176,SK03636,W46,104
ST176,SK03636,W49,143
ST176,SK03636,W50,94
ST176,SK03725,W01,123
ST176,SK03725,W02,187
ST176,SK03725,W04,23
ST176,SK03725,W09,165
ST176,SK03725,W15,52
ST176,SK03725,W28,186
ST176,SK03725,W37,190
ST176,SK03725,W40,64
ST176,SK03725,W42,112
ST176,SK03980,W08,82
ST176,SK03980,W16,102
ST176,SK03980,W17,104
ST176,SK03980,W18,98
ST176,SK03980,W27,172
ST176,SK03980,W29,125
ST176,SK03980,W31,117
ST176,SK03980,W33,9
ST176,SK03980,W35,182
ST176,SK03980,W38,182
ST176,SK03980,W47,89
ST176,SK04282,W02,91
ST176,SK04282,W06,67
ST176,SK04282,W16,107
ST176,SK04282,W18,17
ST176,SK04282,W28,68
ST176,SK04282,W38,57
ST176,SK04282,W49,95
ST176,SK04325,W17,152
ST176,SK04325,W26,59
ST176,SK04325,W34,43
ST176,SK04325,W38,175
ST176,SK04325,W41,35
ST176,SK04325,W42,192
ST176,SK04325,W45,160
ST176,SK04325,W51,128
ST176,SK04707,W03,117
ST176,SK04707,W33,14
ST176,SK04707,W42,194
ST176,SK04707,W43,98
ST176,SK04707,W48,60
ST176,SK04707,W49,58
ST176,SK04815,W01,121
ST176,SK04815,W11,132
ST176,SK04815,W15,154
ST176,SK04815,W17,8
ST176,SK04815,W20,91
ST176,SK04815,W22,153
ST176,SK04815,W23,140
ST176,SK04815,W28,151
ST176,SK04815,W35,180
ST176,SK04815,W37,69
ST176,SK04815,W40,155
ST176,SK04815,W43,95
ST176,SK05097,W15,79
ST176,SK05097,W26,110
ST176,SK05097,W27,58
ST176,SK05097,W28,68
ST176,SK05097,W29,44
ST176,SK05097,W32,102
ST176,SK05097,W43,68
ST176,SK05097,W45,1
ST176,SK05194,W07,136
ST176,SK05194,W16,126
ST176,SK05194,W22,94
ST176,SK05194,W36,111
ST176,SK05194,W42,67
ST176,SK05194,W45,151
ST176,SK05194,W50,7
ST176,SK05478,W04,16
ST176,SK05478,W07,157
ST176,SK05478,W08,10
ST176,SK05478,W16,88
ST176,SK05478,W17,60
ST176,SK05478,W20,104
ST176,SK05478,W21,200
ST176,SK05478,W30,122
ST176,SK05478,W33,135
ST176,SK05478,W41,72
ST176,SK05715,W01,99
ST176,SK05715,W02,51
ST176,SK05715,W03,58
ST176,SK05715,W04,61
ST176,SK05715,W08,175
ST176,SK05715,W20,80
ST176,SK05715,W26,150
ST176,SK05715,W33,110
ST176,SK05715,W37,8
ST176,SK05715,W39,9
ST176,SK05715,W40,54
ST176,SK05715,W45,196
ST176,SK05715,W48,86
ST176,SK05715,W50,199
ST176,SK05928,W06,177
ST176,SK05928,W13,162
ST176,SK05928,W15,134
ST176,SK05928,W17,117
ST176,SK05928,W25,14
ST176,SK05928,W28,187
ST176,SK05928,W30,150
ST176,SK05928,W39,106
ST176,SK06290,W04,6
ST176,SK06290,W07,119
ST176,SK06290,W15,76
ST176,SK06290,W24,191
ST176,SK06290,W28,5
ST176,SK06290,W47,194
ST176,SK06290,W52,94
ST176,SK06375,W02,42
ST176,SK06375,W05,145
ST176,SK06375,W18,57
ST176,SK06375,W34,33
ST176,SK06375,W42,109
ST176,SK06375,W45,76
ST176,SK06375,W48,25
ST176,SK06375,W52,109
ST176,SK06559,W07,22
ST176,SK06559,W12,129
ST176,SK06559,W17,171
ST176,SK06559,W18,101
ST176,SK06559,W31,189
ST176,SK06559,W38,147
ST176,SK06559,W39,90
ST176,SK06559,W43,151
ST176,SK06559,W45,30
ST176,SK06559,W50,162
ST176,SK06559,W51,75
ST176,SK06601,W17,78
ST176,SK06601,W25,69
ST176,SK06601,W27,7
ST176,SK06601,W31,79
ST176,SK06601,W38,141
ST176,SK06601,W41,98
ST176,SK06601,W48,163
ST176,SK06651,W01,67
ST176,SK06651,W05,73
ST176,SK06651,W11,3
ST176,SK06651,W13,179
ST176,SK06651,W17,199
ST176,SK06651,W23,35
ST176,SK06651,W33,94
ST176,SK06651,W35,188
ST176,SK06691,W01,153
ST176,SK06691,W10,104
ST176,SK06691,W19,175
ST176,SK06691,W37,113
ST176,SK06691,W39,100
ST176,SK06691,W41,140
ST176,SK06691,W44,128
ST176,SK06691,W48,45
ST176,SK06996,W08,1
ST176,SK06996,W11,117
ST176,SK06996,W12,173
ST176,SK06996,W17,52
ST176,SK06996,W25,31
ST176,SK06996,W26,183
ST176,SK06996,W32,60
ST176,SK06996,W34,175
ST176,SK06996,W37,61
ST176,SK06996,W41,104
ST176,SK06996,W43,196
ST176,SK07054,W02,128
ST176,SK07054,W06,28
ST176,SK07054,W11,12
ST176,SK07054,W15,0
ST176,SK07054,W23,63
ST176,SK07054,W24,43
ST176,SK07054,W25,34
ST176,SK07054,W26,42
ST176,SK07054,W46,105
ST176,SK07054,W48,57
ST176,SK07054,W52,172
ST176,SK07068,W08,190
ST176,SK07068,W11,9
ST176,SK07068,W14,57
ST176,SK07068,W19,170
ST176,SK07068,W20,13
ST176,SK07068,W26,98
ST176,SK07068,W28,178
ST176,SK07068,W39,190
ST176,SK07068,W40,66
ST176,SK07068,W45,143
ST176,SK07068,W46,142
ST176,SK07068,W52,189
ST176,SK07322,W06,37
ST176,SK07322,W17,92
ST176,SK07322,W18,82
ST176,SK07322,W23,4
ST176,SK07322,W34,103
ST176,SK07322,W41,43
ST176,SK07322,W44,156
ST176,SK07322,W45,180
ST176,SK07322,W49,79
ST176,SK07369,W09,128
ST176,SK07369,W14,87
ST176,SK07369,W25,178
ST176,SK07369,W29,33
ST176,SK07369,W30,79
ST176,SK07369,W32,195
ST176,SK07447,W11,45
ST176,SK07447,W12,111
ST176,SK07447,W15,9
ST176,SK07447,W17,172
ST176,SK07447,W18,149
ST176,SK07447,W26,101
ST176,SK07447,W33,183
ST176,SK07447,W39,94
ST176,SK07447,W44,27
ST176,SK07447,W45,57
ST176,SK07447,W46,189
ST176,SK07447,W47,16
ST176,SK07447,W48,182
ST176,SK07447,W49,88
ST176,SK07447,W50,43
ST176,SK07484,W09,71
ST176,SK07484,W13,20
ST176,SK07484,W15,46
ST176,SK07484,W30,45
ST176,SK07484,W35,25
ST176,SK07484,W40,32
ST176,SK07484,W43,26
ST176,SK07595,W07,197
ST176,SK07595,W19,20
ST176,SK07595,W33,61
ST176,SK07595,W37,140
ST176,SK07595,W43,12
ST176,SK07595,W44,186
ST176,SK07595,W45,172
ST176,SK07595,W49,88
ST176,SK07767,W02,164
ST176,SK07767,W06,11
ST176,SK07767,W15,87
ST176,SK07767,W22,125
ST176,SK07767,W23,11
ST176,SK07767,W24,49
ST176,SK07767,W29,151
ST176,SK07767,W42,121
ST176,SK07767,W49,84
ST176,SK07782,W01,153
ST176,SK07782,W02,18
ST176,SK07782,W08,195
ST176,SK07782,W21,95
ST176,SK07782,W29,170
ST176,SK07782,W44,113
ST176,SK07782,W45,169
ST176,SK07782,W48,56
ST176,SK07782,W51,46
ST176,SK07944,W01,32
ST176,SK07944,W05,151
ST176,SK07944,W06,48
ST176,SK07944,W11,43
ST176,SK07944,W23,77
ST176,SK07944,W27,123
ST176,SK07944,W38,119
ST176,SK08191,W05,138
ST176,SK08191,W06,163
ST176,SK08191,W07,19
ST176,SK08191,W24,149
ST176,SK08191,W26,16
ST176,SK08191,W27,52
ST176,SK08191,W30,61
ST176,SK08191,W36,136
ST176,SK08191,W37,85
ST176,SK08191,W41,25
ST176,SK08285,W07,68
ST176,SK08285,W16,26
ST176,SK08285,W22,1
ST176,SK08285,W24,65
ST176,SK08285,W25,109
ST176,SK08285,W30,3
ST176,SK08285,W31,60
ST176,SK08285,W38,195
ST176,SK08285,W44,12
ST176,SK08285,W47,57
ST176,SK08285,W51,86
ST176,SK08285,W52,130
ST176,SK08314,W05,27
ST176,SK08314,W11,10
ST176,SK08314,W19,139
ST176,SK08314,W26,7
ST176,SK08314,W28,14
ST176,SK08314,W47,162
ST176,SK08314,W48,46
ST176,SK08314,W52,184
ST176,SK08373,W03,88
ST176,SK08373,W12,174
ST176,SK08373,W15,43
ST176,SK08373,W25,131
ST176,SK08373,W31,189
ST176,SK08373,W35,176
ST176,SK08373,W36,51
ST176,SK08373,W37,80
ST176,SK08373,W42,148
ST176,SK08373,W52,82
ST176,SK08443,W04,50
ST176,SK08443,W06,4
ST176,SK08443,W07,87
ST176,SK08443,W08,28
ST176,SK08443,W10,99
ST176,SK08443,W14,36
ST176,SK08443,W15,35
ST176,SK08443,W18,199
ST176,SK08443,W19,189
ST176,SK08443,W31,38
ST176,SK08443,W33,4
ST176,SK08443,W38,66
ST176,SK08443,W39,11
ST176,SK08443,W41,120
ST176,SK08443,W42,198
ST176,SK08443,W47,59
ST176,SK08544,W02,175
ST176,SK08544,W06,155
ST176,SK08544,W07,167
ST176,SK08544,W10,58
ST176,SK08544,W17,32
ST176,SK08544,W18,44
ST176,SK08544,W27,12
ST176,SK08544,W28,80
ST176,SK08544,W31,109
ST176,SK08544,W34,178
ST176,SK08544,W38,26
ST176,SK08544,W50,106
ST176,SK08557,W07,99
ST176,SK08557,W10,67
ST176,SK08557,W17,89
ST176,SK08557,W36,39
ST176,SK08557,W38,25
ST176,SK08557,W46,124
ST176,SK08557,W50,110
ST176,SK08783,W01,74
ST176,SK08783,W10,129
ST176,SK08783,W12,117
ST176,SK08783,W14,127
ST176,SK08783,W18,182
ST176,SK08783,W23,123
ST176,SK08783,W42,161
ST176,SK09245,W05,129
ST176,SK09245,W11,55
ST176,SK09245,W12,86
ST176,SK09245,W35,170
ST176,SK09245,W39,7
ST176,SK09245,W50,85
ST176,SK09245,W52,143
ST176,SK09312,W03,137
ST176,SK09312,W06,183
ST176,SK09312,W33,33
ST176,SK09312,W36,153
ST176,SK09312,W39,65
ST176,SK09312,W41,140
ST176,SK09312,W43,129
ST176,SK09312,W50,75
ST176,SK09312,W51,92
ST176,SK09318,W12,58
ST176,SK09318,W13,17
ST176,SK09318,W16,119
ST176,SK09318,W39,185
ST176,SK09318,W49,184
ST176,SK09318,W50,159
ST176,SK09414,W12,100
ST176,SK09414,W13,107
ST176,SK09414,W21,81
ST176,SK09414,W28,184
ST176,SK09414,W31,62
ST176,SK09414,W46,3
ST176,SK09414,W49,107
ST176,SK09414,W52,195
ST176,SK09453,W01,6
ST176,SK09453,W02,197
ST176,SK09453,W17,170
ST176,SK09453,W24,195
ST176,SK09453,W36,171
ST176,SK09453,W38,196
ST176,SK09453,W44,120
ST176,SK09453,W50,173
ST176,SK09453,W51,71
ST176,SK09469,W01,59
ST176,SK09469,W05,64
ST176,SK09469,W11,27
ST176,SK09469,W17,80
ST176,SK09469,W36,134
ST176,SK09469,W43,141
ST176,SK09469,W47,101
ST176,SK09469,W50,45
ST176,SK09592,W13,132
ST176,SK09592,W16,182
ST176,SK09592,W22,110
ST176,SK09592,W29,161
ST176,SK09592,W41,109
ST176,SK09592,W42,181
ST176,SK09659,W01,10
ST176,SK09659,W27,75
ST176,SK09659,W29,64
ST176,SK09659,W30,118
ST176,SK09659,W33,1
ST176,SK09659,W34,99
ST176,SK09659,W35,21
ST176,SK09659,W36,100
ST176,SK09659,W41,103
ST176,SK09659,W46,159
ST176,SK09659,W47,31
ST176,SK09728,W11,9
ST176,SK09728,W18,51
ST176,SK09728,W21,137
ST176,SK09728,W29,121
ST176,SK09728,W38,107
ST176,SK09728,W40,46
ST176,SK09728,W42,3
ST176,SK09728,W44,73
ST176,SK09728,W49,165
ST176,SK09816,W01,0
ST176,SK09816,W16,170
ST176,SK09816,W20,54
ST176,SK09816,W22,198
ST176,SK09816,W23,96
ST176,SK09816,W25,106
ST176,SK09816,W26,104
ST176,SK09816,W28,83
ST176,SK09816,W32,53
ST176,SK09816,W33,37
ST176,SK09816,W38,82
ST176,SK09816,W40,150
ST176,SK09816,W41,3
ST176,SK09816,W42,72
ST176,SK09816,W50,184
ST176,SK10226,W05,155
ST176,SK10226,W06,177
ST176,SK10226,W11,37
ST176,SK10226,W13,28
ST176,SK10226,W14,137
ST176,SK10226,W22,61
ST176,SK10226,W27,142
ST176,SK10226,W29,79
ST176,SK10226,W31,134
ST176,SK10226,W38,10
ST176,SK10226,W48,65
ST176,SK10226,W50,174
ST176,SK10286,W02,88
ST176,SK10286,W06,84
ST176,SK10286,W10,118
ST176,SK10286,W13,92
ST176,SK10286,W15,134
ST176,SK10286,W27,70
ST176,SK10286,W28,153
ST176,SK10286,W31,196
ST176,SK10286,W35,78
ST176,SK10286,W36,191
ST176,SK10286,W42,25
ST176,SK10286,W47,121
ST176,SK10304,W01,134
ST176,SK10304,W04,127
ST176,SK10304,W06,22
ST176,SK10304,W11,71
ST176,SK10304,W16,143
ST176,SK10304,W18,102
ST176,SK10304,W37,150
ST176,SK10304,W44,142
ST176,SK10304,W52,80
ST176,SK10514,W01,86
ST176,SK10514,W05,76
ST176,SK10514,W10,189
ST176,SK10514,W27,185
ST176,SK10514,W33,2
ST176,SK10514,W41,70
ST176,SK10514,W43,15
ST176,SK10514,W45,23
ST176,SK10565,W08,135
ST176,SK10565,W19,55
ST176,SK10565,W25,115
ST176,SK10565,W30,49
ST176,SK10565,W32,82
ST176,SK10565,W36,151
ST176,SK10565,W40,33
ST176,SK10565,W45,23
ST176,SK10717,W08,68
ST176,SK10717,W09,65
ST176,SK10717,W11,150
ST176,SK10717,W17,164
ST176,SK10717,W22,65
ST176,SK10717,W25,103
ST176,SK10717,W27,20
ST176,SK10717,W40,42
ST176,SK10717,W44,156
ST176,SK10717,W46,14
ST176,SK10760,W03,20
ST176,SK10760,W06,32
ST176,SK10760,W08,163
ST176,SK10760,W24,131
ST176,SK10760,W25,125
ST176,SK10760,W33,187
ST176,SK10760,W34,38
ST176,SK10760,W41,149
ST176,SK10760,W48,113
ST176,SK10760,W50,87
ST176,SK11103,W01,199
ST176,SK11103,W02,14
ST176,SK11103,W06,142
ST176,SK11103,W07,160
ST176,SK11103,W17,198
ST176,SK11103,W18,180
ST176,SK11103,W21,12
ST176,SK11103,W22,86
ST176,SK11103,W24,123
ST176,SK11103,W28,12
ST176,SK11103,W34,123
ST176,SK11103,W41,190
ST176,SK11103,W44,52
ST176,SK11103,W46,139
ST176,SK11103,W47,146
ST176,SK11103,W48,186
ST176,SK11103,W51,158
ST176,SK11147,W05,149
ST176,SK11147,W08,164
ST176,SK11147,W12,119
ST176,SK11147,W13,136
ST176,SK11147,W15,131
ST176,SK11147,W31,200
ST176,SK11147,W38,84
ST176,SK11147,W46,164
ST176,SK11147,W51,198
ST176,SK11260,W06,40
ST176,SK11260,W19,179
ST176,SK11260,W21,41
ST176,SK11260,W26,122
ST176,SK11260,W27,38
ST176,SK11260,W30,74
ST176,SK11260,W31,96
ST176,SK11260,W32,163
ST176,SK11260,W33,85
ST176,SK11260,W37,128
ST176,SK11260,W46,139
ST176,SK11260,W48,149
ST176,SK11260,W49,198
ST176,SK11808,W03,162
ST176,SK11808,W07,95
ST176,SK11808,W12,67
ST176,SK11808,W14,72
ST176,SK11808,W15,170
ST176,SK11808,W17,142
ST176,SK11808,W28,136
ST176,SK11808,W29,48
ST176,SK11808,W34,165
ST176,SK11808,W36,25
ST176,SK11808,W43,110
ST176,SK11860,W01,114
ST176,SK11860,W03,161
ST176,SK11860,W04,108
ST176,SK11860,W08,105
ST176,SK11860,W12,40
ST176,SK11860,W17,28
ST176,SK11860,W25,40
ST176,SK11860,W26,168
ST176,SK11860,W28,195
ST176,SK11860,W31,128
ST176,SK11860,W36,126
ST176,SK11860,W39,48
ST176,SK11860,W49,155
ST176,SK11860,W50,116
ST176,SK12148,W06,188
ST176,SK12148,W08,80
ST176,SK12148,W09,199
ST176,SK12148,W17,90
ST176,SK12148,W18,52
ST176,SK12148,W25,83
ST176,SK12148,W26,124
ST176,SK12148,W30,118
ST176,SK12148,W33,24
